,Unnamed: 0,id,xcenter,ycenter,aperture_sum_0,aperture_sum_err_0,aperture_sum_1,aperture_sum_err_1,aperture_sum_2,aperture_sum_err_2,aperture_sum_3,aperture_sum_err_3,aperture_sum_4,aperture_sum_err_4,aperture_sum_5,aperture_sum_err_5,aperture_sum_6,aperture_sum_err_6,aperture_sum_7,aperture_sum_err_7,timestamp,filter,skyflux_0,objflux_0,mag_0,mag_err_0,skyflux_1,objflux_1,mag_1,mag_err_1,skyflux_2,objflux_2,mag_2,mag_err_2,skyflux_3,objflux_3,mag_3,mag_err_3,skyflux_4,objflux_4,mag_4,mag_err_4,skyflux_5,objflux_5,mag_5,mag_err_5,skyflux_6,objflux_6,mag_6,mag_err_6,skyflux_7,objflux_7,mag_7,mag_err_7,timestamp2,refmag_0,dmag_0,refmag_1,dmag_1,refmag_2,dmag_2,refmag_3,dmag_3,refmag_4,dmag_4,refmag_5,dmag_5,refmag_6,dmag_6,refmag_7,dmag_7,times,julian,refflux_0,dflux_0,refflux_1,dflux_1,refflux_2,dflux_2,refflux_3,dflux_3,refflux_4,dflux_4,refflux_5,dflux_5,dflux
44853,2,3,1091.249857015716,840.6745112380288,73045.80084752702,312.5203616502077,157586.33420545276,471.6246582461442,202195.0748530508,556.7758703259494,243019.82391894795,636.8377986239102,290631.394188825,722.7256539057038,346754.08389836614,813.9193506302836,411466.7557648252,908.8773163340752,484996.6590161858,1006.6758326395365,2023-11-14T08:54:19.0000,,5430.563503714626,67615.23734381239,12.924888557903229,0.0050264689831145,21722.254014858503,135864.08019059425,12.16723836767892,0.0037750361620465,48875.071533431634,153320.00331961917,12.036002950036318,0.003949215665729,86889.01605943401,156130.80785951394,12.016278482842766,0.004435774819193,135764.08759286563,154867.30659595935,12.025100636744083,0.005075081151072,195500.2861337265,151253.79776463963,12.050734280076831,0.0058520004581158,266097.6116820167,145369.14408280846,12.093819416578702,0.0067992701460102,347556.06423773605,137440.59477844974,12.154712435214712,0.0079653320022386,2023-11-14 08:54:19,12.422302299218702,0.5025862586845271,11.654756223223142,0.5124821444557774,11.517064139199952,0.5189388108363655,11.487987290408238,0.5282911924345282,11.486346346547371,0.538754290196712,11.499431885577078,0.5513023944997535,11.52324727494517,0.5705721416335319,11.55584579338158,0.5988666418331317,2023-11-14 08:54:19,2460262.8710532407,107418.49919650356,-39803.26185269117,217819.8781257153,-81955.79793512105,247271.6599656756,-93951.65664605642,253983.2544793769,-97852.44661986295,254367.4061422168,-99500.09954625744,251320.1126847497,-100066.31492011008,67046.97106104286
44875,2,3,1091.249857015716,840.6745112380288,79400.26197044032,324.98007821307897,162223.7001120086,477.7305982589684,203617.82804764307,558.3706742157108,244253.4461465595,638.0473400583148,291334.0053498827,723.3330030395464,347003.0365845595,814.1104954488542,412089.19001386105,909.3052387323668,486110.0866109715,1007.366871869846,2023-11-14T08:54:29.0000,,5430.563503714626,73969.69846672569,12.827365379178175,0.0047778460962052,21722.254014858503,140501.4460971501,12.13079801450792,0.0036976987784694,48875.071533431634,154742.75651421142,12.025974177733003,0.0039241132954344,86889.01605943401,157364.43008712548,12.007733566896444,0.0044093603740645,135764.08759286563,155569.91775701707,12.020185944702304,0.0050564058408395,195500.2861337265,151502.75045083297,12.048948706769265,0.0058437563751553,266097.6116820167,145991.57833184436,12.089180490496084,0.006773469116648,347556.06423773605,138554.02237323544,12.145952154149647,0.0079067460792107,2023-11-14 08:54:29,12.319792441193854,0.507572937984321,11.618924578727556,0.5118734357803643,11.505461589618877,0.5205125881141264,11.481205395456849,0.5265281714395957,11.483966039312293,0.536219905390011,11.496487596026917,0.5524611107423478,11.519284592564691,0.5698958979313922,11.551042614353324,0.5949095397963227,2023-11-14 08:54:29,2460262.8711689813,118054.62976120164,-44084.931294475944,225128.3397141028,-84626.8936169527,249928.25914228903,-95185.50262807761,255574.6894874368,-98210.2594003113,254925.67873358887,-99355.7609765718,252002.56519309885,-100499.81474226588,66613.47123888705
44896,2,3,1091.249857015716,840.6745112380288,69444.64401787103,305.2335667340846,153066.1009441595,465.59588314917903,199962.41783544648,554.2639694536856,241599.8967785184,635.4427375165965,289950.2254339026,722.1363512672164,345791.9449947244,813.1801986018756,411517.4574174868,908.9121809959232,485880.5771246872,1007.2244680318016,2023-11-14T08:54:39.0000,,5430.563503714626,64014.080514156405,12.984311220625644,0.0051854451576463,21722.254014858503,131343.84692930095,12.203975669532875,0.0038550380148167,48875.071533431634,151087.34630201483,12.051929766705843,0.003989494034636,86889.01605943401,154710.88071908435,12.02619785392086,0.0044666798730469,135764.08759286563,154186.13784103695,12.029886674820364,0.0050933455691895,195500.2861337265,150291.65886099785,12.057662804872775,0.0058841154105394,266097.6116820167,145419.84573547007,12.093440801002313,0.0067971602626447,347556.06423773605,138324.51288695115,12.147752126223557,0.0079187454640074,2023-11-14 08:54:39,12.477464018433306,0.506847202192338,11.68976121532928,0.5142144542035947,11.533042113741844,0.5188876529639987,11.497261164854232,0.5289366890666276,11.492428173605273,0.5374585012150916,11.503028565429156,0.5546342394436188,11.52591158172948,0.5675292192728332,11.553282904046643,0.5944692221769134,2023-11-14 08:54:39,2460262.8712847224,118054.62976120164,-54040.54924704523,225128.3397141028,-93784.49278480184,249928.25914228903,-98840.91284027419,255574.6894874368,-100863.80876835244,254925.67873358887,-100739.54089255192,252002.56519309885,-101710.906332101,65402.37964905193
44916,2,3,1091.249857015716,840.6745112380288,78643.39609797724,323.52120504636497,161698.33809556888,477.0427897001876,203411.9609520753,558.1401951986602,243388.1064250969,637.1991331642658,290091.9351302994,722.2589889567729,345657.9034311667,813.0771696250238,411281.8595129752,908.7501612586524,486171.6570394312,1007.4050720079598,2023-11-14T08:54:49.0000,,5430.563503714626,73212.83259426261,12.838531975071737,0.0048055688875981,21722.254014858503,139976.08408071037,12.134865400787174,0.0037062333698363,48875.071533431634,154536.8894186436,12.027419584147404,0.0039277189062232,86889.01605943401,156499.09036566285,12.01372045600184,0.004427847188741,135764.08759286563,154327.8475374338,12.028889252557155,0.0050895328550472,195500.2861337265,150157.6172974402,12.058631579302943,0.0058886218220664,266097.6116820167,145184.2478309585,12.095201252671083,0.0068069767563175,347556.06423773605,138615.59280169517,12.145469783494562,0.0079035337487317,2023-11-14 08:54:49,12.32402555202102,0.514506423050717,11.6174200851509,0.517445315636273,11.502824691004664,0.5245948931427407,11.479170238900108,0.5345502171017316,11.48360393480801,0.5452853177491459,11.496128059580837,0.5625035197221067,11.519681471485043,0.5755197811860402,11.550259548599492,0.5952102348950703,2023-11-14 08:54:49,2460262.871400463,102097.33184556356,-28884.49925130095,210909.19490110697,-70933.1108203966,243659.3910559849,-89122.50163734128,251823.0815411209,-95323.99117545804,252946.53265625887,-98618.68511882509,250488.95089325844,-100331.33359581823,66781.9523853347
44933,2,3,1091.249857015716,840.6745112380288,68989.3270207782,304.2998256028362,156240.58226734903,469.8378746497958,201718.6117090622,556.2407669286824,242547.16344761045,636.3737553435967,290385.6576478143,722.5131142955962,346780.52041144425,813.9396507990699,411848.1502932204,909.1395488206776,486102.96104324574,1007.3624518597172,2023-11-14T08:54:59.0000,,5430.563503714626,63558.76351706358,12.992061400551972,0.0052066157683234,21722.254014858503,134518.32825249052,12.178046346465724,0.0037983574083867,48875.071533431634,152843.5401756306,12.039382279249578,0.0039577193340316,86889.01605943401,155658.14738817644,12.019570356854183,0.0044460021563171,135764.08759286563,154621.57005494868,12.026824802848946,0.005081652007008,195500.2861337265,151280.23427771774,12.050544528998213,0.0058511237404552,266097.6116820167,145750.53861120366,12.090974579150648,0.0067834346875373,347556.06423773605,138546.8968055097,12.146007992916864,0.0079071180348073,2023-11-14 08:54:59,12.479756741451483,0.5123046591004883,11.654647053486396,0.5233992929793274,11.51054113556501,0.5288411436845681,11.482178792894915,0.5373915639592681,11.482002881071724,0.5448219217772223,11.492458646501449,0.5580858824967638,11.514384996293511,0.576589582857137,11.541103912767555,0.6049040801493089,2023-11-14 08:54:59,2460262.8715162035,101881.9628414138,-38323.19932435022,217841.7808072169,-83323.45255472639,248761.7170230523,-95918.17684742171,255345.6612368542,-99687.51384867777,255387.0358909019,-100765.46583595322,252939.43341315864,-101659.1991354409,65454.08684571204
44953,2,3,1091.249857015716,840.6745112380288,63607.88670140989,293.0385357810995,151655.07341324788,463.6978995482781,201002.2688830667,555.4352905582439,243036.03513863176,636.8537080555809,290456.7740003634,722.5746294512913,346868.72942668217,814.0073804882376,411493.1122344776,908.895439963442,485823.2845176407,1007.1889162244532,2023-11-14T08:55:09.0000,,5430.563503714626,58177.32319769526,13.088115662484093,0.0054777255147856,21722.254014858503,129932.81939838936,12.215702844346527,0.003881016883137,48875.071533431634,152127.19734963507,12.044482839243576,0.0039705975591848,86889.01605943401,156147.01907919775,12.016165755606751,0.004435425098696,135764.08759286563,154692.6864074978,12.026325546196786,0.0050797482917731,195500.2861337265,151368.44329295566,12.049911638579458,0.005848200635635,266097.6116820167,145395.50055246084,12.09362258265176,0.0067981731704524,347556.06423773605,138267.22027990466,12.148201920278591,0.0079217470646821,2023-11-14 08:55:09,12.573237069743184,0.5148785927409083,11.707309879836302,0.5083929645102252,11.528051908215923,0.5164309310276529,11.49000151427212,0.5261642413346319,11.487699936331854,0.5386256098649316,11.500029270744568,0.5498823678348899,11.522846247867983,0.5707763347837762,11.554666452015494,0.5935354682630969,2023-11-14 08:55:09,2460262.871631945,93477.08742351797,-35299.764225822706,207527.68814435755,-77594.8687459682,244781.8635065386,-92654.66615690352,253512.5094766192,-97365.49039742144,254050.4833163652,-99357.7969088674,251181.87135918043,-99813.42806622476,67299.85791492817
44973,2,3,1091.249857015716,840.6745112380288,58992.14408552981,283.0227991056111,143709.91987858957,452.8623417655029,196259.34438549384,550.0724560954376,240645.1143704549,634.502951701981,289290.643557713,721.56526608519,346584.8891287698,813.7894178627603,412303.1542379452,909.4522938126096,486977.6563319769,1007.9049949929564,2023-11-14T08:55:19.0000,,5430.563503714626,53561.58058181519,13.177866539016009,0.0057464191811368,21722.254014858503,121987.66586373106,12.284210196225342,0.0040371933767478,48875.071533431634,147384.2728520622,12.078872142243526,0.0040588034559443,86889.01605943401,153756.09831102096,12.032919125299204,0.0044877697051086,135764.08759286563,153526.5559648474,12.0345412310618,0.0051111823745158,195500.2861337265,151084.6029950433,12.05194948069787,0.0058576186744508,266097.6116820167,146205.54255592852,12.08759040812,0.006764650315106,347556.06423773605,139421.59209424088,12.139174905601928,0.0078617426869859,2023-11-14 08:55:19,12.669820273381966,0.508046265634043,11.77117865343453,0.5130315427908112,11.5572238809691,0.5216482612744251,11.501899396973378,0.5310197283258251,11.488258080226068,0.5462831508357322,11.49663906462806,0.5553104160698101,11.518340310040616,0.5692500980793849,11.547353916530422,0.5918209890715058,2023-11-14 08:55:19,2460262.871747685,85520.826749808,-31959.246167992802,195671.934485576,-73684.26862184494,238292.5406042084,-90908.2677521462,250749.5955608952,-96993.49724987423,253919.9172681663,-100393.3613033189,251967.41133762948,-100882.80834258618,66230.47763856675
44996,2,3,1091.249857015716,840.6745112380288,65027.18955690212,296.050185648242,148438.3899586472,459.34179957548287,197634.85071979568,551.633112100849,240925.79930082016,634.779372515338,289123.8557171124,721.4207844477044,345955.13436885923,813.3056147802241,411533.9888563421,908.9235490677414,485864.19040094735,1007.214300212418,2023-11-14T08:55:29.0000,,5430.563503714626,59596.62605318749,13.061945815748372,0.00540222825039,21722.254014858503,126716.13594378869,12.24292019710182,0.0039421515130474,48875.071533431634,148759.77918636403,12.06878618740902,0.004032682844051,86889.01605943401,154036.78324138615,12.030938898375386,0.0044815436487572,135764.08759286563,153359.7681242468,12.035721391927035,0.005115716544715,195500.2861337265,150454.84823513273,12.05648453264059,0.0058786397809609,266097.6116820167,145436.37717432535,12.093317380698483,0.0067964726488364,347556.06423773605,138308.1261632113,12.147880756448275,0.0079196037273213,2023-11-14 08:55:29,12.553455152455497,0.508490663292875,11.720563571074788,0.5223566260270314,11.539043542376389,0.5297426450326306,11.490959134711185,0.539979763664201,11.483668865374788,0.5520525265522469,11.492390362269978,0.5640941703706126,11.510675731183198,0.5826416495152849,11.537827909145332,0.6100528473029438,2023-11-14 08:55:29,2460262.8718634257,85520.826749808,-25924.200696620508,195671.934485576,-68955.79854178731,238292.5406042084,-89532.76141784436,250749.5955608952,-96712.81231950904,253919.9172681663,-100560.1491439195,251967.41133762948,-101512.56310249676,65600.72287865618
45013,2,3,1091.249857015716,840.6745112380288,61078.59534951832,287.593409834467,145729.40868497518,455.64093456596447,197324.90364344243,551.2818298361823,241140.75453902048,634.9909802886033,289745.2245320294,721.9589035312,346646.3081506861,813.8365864146768,412493.3853245135,909.5830156450326,487906.09692549176,1008.480554466634,2023-11-14T08:55:39.0000,,5430.563503714626,55648.03184580369,13.136375477856978,0.0056202856205518,21722.254014858503,124007.15467011668,12.266383143059878,0.0039958139323383,48875.071533431634,148449.8321100108,12.071050723087271,0.0040385292554764,86889.01605943401,154251.73847958646,12.029424831480942,0.0044767903290454,135764.08759286563,153981.1369391638,12.03133119506777,0.0050988732983597,195500.2861337265,151146.0220169596,12.051508196121429,0.0058555777778038,266097.6116820167,146395.7736424968,12.08617865228964,0.0067568311905612,347556.06423773605,140350.0326877557,12.13196870470406,0.0078141955650441,2023-11-14 08:55:39,12.61822850797424,0.5181469698827375,11.746990151662777,0.5193929913971012,11.549801504669032,0.5212492184182391,11.500886513189847,0.5285383182910941,11.492777710142718,0.5385534849250515,11.498384342691388,0.5531238534300407,11.521029004486572,0.565149647803068,11.550402661536411,0.5815660431676477,2023-11-14 08:55:39,2460262.8719791668,89682.68391260658,-34034.65206680288,200080.12006450808,-76072.9653943914,239927.1516038282,-91477.31949381743,250983.6291170441,-96731.89063745763,252865.1134086261,-98883.97646946227,251562.70903506727,-100416.68701810765,66696.59896304528
45037,2,3,1091.249857015716,840.6745112380288,64027.76445426773,293.9326974325178,146690.9010350189,456.9579046104341,197323.6903323096,551.2804534808207,241865.55856179065,635.703979648715,289828.0256302969,722.0305809140447,346715.85526738723,813.8899945099997,412426.76501148497,909.537237932966,486936.5672917446,1007.8795152719156,2023-11-14T08:55:49.0000,,5430.563503714626,58597.2009505531,13.08030782176204,0.0054550695813542,21722.254014858503,124968.64702016042,12.257997330161526,0.0039765311789258,48875.071533431634,148448.61879887793,12.071059597069745,0.004038552180621,86889.01605943401,154976.54250235663,12.024335080908822,0.004460856247696,135764.08759286563,154063.93803743128,12.030747513265004,0.0050966388808862,195500.2861337265,151215.56913366073,12.051008729085398,0.0058532687745087,266097.6116820167,146329.15332946827,12.086672850633622,0.0067595672068506,347556.06423773605,139380.50305400853,12.139494930879344,0.0078638615074698,2023-11-14 08:55:49,12.546877658515026,0.5334301632470133,11.72943316220242,0.5285641679591055,11.542418048974396,0.528641548095349,11.492485859889854,0.5318492210189678,11.483457599912006,0.5472899133529978,11.48979295905905,0.5612157700263474,11.507310284507742,0.5793625661258801,11.534452337338326,0.6050425935410182,2023-11-14 08:55:49,2460262.872094908,89682.68391260658,-31085.482962053473,200080.12006450808,-75111.47304434766,239927.1516038282,-91478.53280495029,250983.6291170441,-96007.08661468746,252865.1134086261,-98801.17537119481,251562.70903506727,-100347.13990140654,66766.1460797464
45057,2,3,1091.249857015716,840.6745112380288,60498.74296625845,286.3304967453916,144583.391468514,454.0662277566338,196731.57036004576,550.6087435723604,241975.13992531487,635.8117066630208,290846.8289821311,722.9119334649129,347828.9802750089,814.74433375974,413816.8697735223,910.4919648104936,489159.8518289422,1009.2572624903822,2023-11-14T08:55:59.0000,,5430.563503714626,55068.17946254382,13.147748202315974,0.0056545253220584,21722.254014858503,122861.13745365548,12.276463670702476,0.0040191474124322,48875.071533431634,147856.49882661412,12.075398954772137,0.004049784848058,86889.01605943401,155086.12386588086,12.023567645989344,0.0044584596852391,135764.08759286563,155082.74138926546,12.02359132649203,0.005069337313749,195500.2861337265,152328.69414128238,12.0430457023716,0.0058165959339343,266097.6116820167,147719.25809150562,12.076407205564667,0.0067029852743915,347556.06423773605,141603.78759120614,12.122312825161508,0.0077509739790777,2023-11-14 08:55:59,12.652448765900694,0.49529943641528,11.766560211376952,0.5099034593255247,11.558962092735744,0.516436862036393,11.505878906180149,0.5176887398091949,11.493998462796444,0.5295928636955853,11.502734585864085,0.5403111165075156,11.522183475551351,0.5542237300133159,11.548616439795929,0.5736963853655794,2023-11-14 08:55:59,2460262.8722106484,95774.28900015767,-40706.109537613855,203341.833461682,-80480.69600802651,241564.31595461853,-93707.81712800442,252933.0937030604,-97846.96983717955,255045.08583442305,-99962.34444515759,253561.21047181392,-101232.51633053154,65880.7696506214
45073,2,3,1091.249857015716,840.6745112380288,54684.506815403176,273.3447596035349,137247.22646679022,443.85350320464136,192375.69596440703,545.6419566952253,238143.9599911417,632.0344540317568,287745.8920740252,720.226000837322,345118.2385617224,812.662231061778,411556.58418527886,908.9390850532764,486629.7999601659,1007.689265994128,2023-11-14T08:56:09.0000,,5430.563503714626,49253.94331168855,13.26889748449204,0.0060353020708963,21722.254014858503,115524.97245193172,12.343310315927612,0.0041782367438857,48875.071533431634,143500.6244309754,12.107865522824328,0.0041350734901608,86889.01605943401,151254.9439317077,12.050726052644622,0.0045442314207585,135764.08759286563,151981.80448115955,12.045521008533498,0.0051535496540816,195500.2861337265,149617.9524279959,12.06254073254515,0.0059068458158789,266097.6116820167,145458.97250326216,12.093148711335004,0.006795533049522,347556.06423773605,139073.73572242988,12.141887198524785,0.0078797198556295,2023-11-14 08:56:09,12.751849942027569,0.5170475424644714,11.814865496616846,0.5284448193107654,11.574189495644378,0.5336760271799506,11.508085733569974,0.542640319074648,11.491877069320273,0.5536439392132255,11.496839512607448,0.5657012199377025,11.513981342816148,0.5791673685188563,11.539145955775254,0.6027412427495307,2023-11-14 08:56:09,2460262.872326389,79297.59633239023,-30043.653020701677,187954.96451151045,-72429.99205957873,234597.94403920328,-91097.31960822787,249324.93045432144,-98069.98652261373,253074.9573160498,-101093.15283489026,251920.89755618543,-102302.94512818955,64810.34085296339
45093,2,3,1091.249857015716,840.6745112380288,69121.70418595642,304.57159370692693,153594.0013347768,466.3039808785207,200892.2474709432,555.3114763125658,243617.04168748183,637.4236459376131,291767.44740535074,723.7074253976874,348893.261636595,815.5603482795995,414723.4064370001,911.1140375357083,489354.2277565985,1009.3776264235064,2023-11-14T08:56:19.0000,,5430.563503714626,63691.14068224179,12.989802432521008,0.0052004345440877,21722.254014858503,131871.7473199183,12.199620598271071,0.0038454452110592,48875.071533431634,152017.1759375115,12.045268349324596,0.0039725855105883,86889.01605943401,156728.02562804782,12.012133343427696,0.0044229372007931,135764.08759286563,156003.3598124851,12.01716512058324,0.0050449671472844,195500.2861337265,153392.9755028685,12.03548632016892,0.0057820240845219,266097.6116820167,148625.7947549834,12.069764525099975,0.0066666524303774,347556.06423773605,141798.16351886245,12.12082348456766,0.0077412721116768,2023-11-14 08:56:19,12.493951729270078,0.4958507032509303,11.698902893813615,0.5007177044574558,11.536030749841196,0.5092375994834004,11.496075002494957,0.5160583409327391,11.491007239248749,0.5261578813344912,11.501208351352876,0.5342779688160437,11.522431240501891,0.5473332845980838,11.549639663324642,0.571183821243018,2023-11-14 08:56:19,2460262.872442129,100558.62082046432,-36867.48013822253,209140.8373388032,-77269.09001888489,242989.6078061509,-90972.4318686394,252098.34756299824,-95370.32193495042,253277.7878097838,-97274.42799729868,250909.2425957237,-97516.26709285521,69597.01888829772
45113,2,3,1091.249857015716,840.6745112380288,72323.41991528365,311.0723388315064,157140.06792089686,471.03289231512247,202884.2560079737,557.5489630530192,245281.6478743989,639.0537237868604,293359.14046064985,725.0807221208985,350224.4591928994,816.5798663192382,416256.10286566487,912.1648199957416,491020.0915669624,1010.4085912915358,2023-11-14T08:56:29.0000,,5430.563503714626,66892.85641156902,12.936550646786973,0.0050572091943252,21722.254014858503,135417.81390603835,12.17081050359888,0.0037827244113401,48875.071533431634,154009.18447454204,12.03113344713492,0.0039370021949592,86889.01605943401,158392.6318149649,12.000662562493362,0.0043876468031043,135764.08759286563,157595.05286778422,12.006143549380509,0.005003490090314,195500.2861337265,154724.1730591729,12.0261045744122,0.0057394432108714,266097.6116820167,150158.49118364818,12.058625260561673,0.0066062147663174,347556.06423773605,143464.02732922637,12.10814245448354,0.0076591976642892,2023-11-14 08:56:29,12.43244922915416,0.5041014176328122,11.660315320308998,0.5104951832898816,11.509806250516434,0.5213271966184863,11.47594212193124,0.5247204405621222,11.47197787777596,0.5341656716045495,11.479716047331223,0.5463885270809765,11.498893151687223,0.5597321088744494,11.526936980160784,0.5812054743227559,2023-11-14 08:56:29,2460262.8725578706,106419.27805000143,-39526.42163843241,216707.46500033184,-81289.65109429348,248930.149417532,-94920.96494298996,256816.6349986145,-98424.00318364959,257756.03880566228,-100160.98593787805,255925.5121567835,-101201.33909761059,65911.94688354235
45133,2,3,1091.249857015716,840.6745112380288,80056.69476727539,326.2400859303488,160648.29820114427,475.6650856404024,203586.74159470748,558.3358785320868,244481.04076498968,638.2702433575577,292685.9382509085,724.5002079497261,348766.7261263337,815.4633728116155,414320.19962691737,910.8374063200988,489006.1386909986,1009.162069119156,2023-11-14T08:56:39.0000,,5430.563503714626,74626.13126356076,12.817772680768726,0.0047541804384343,21722.254014858503,138926.04418628576,12.143040825790726,0.0037234615270575,48875.071533431634,154711.67006127583,12.026192314457798,0.0039246571875486,86889.01605943401,157592.02470555567,12.006164411818084,0.0044045305652251,135764.08759286563,156921.85065804288,12.010791446649453,0.0050209322209834,195500.2861337265,153266.4399926072,12.03638232521904,0.0057861095878224,266097.6116820167,148222.58794490068,12.07271402071088,0.0066827579595447,347556.06423773605,141450.07445326255,12.123492049032276,0.0077586650583892,2023-11-14 08:56:39,12.316938586555343,0.5008340942133831,11.633211565696191,0.5098292600945342,11.505159815272028,0.52103249918577,11.476459636512054,0.5297047753060298,11.478086093685034,0.5327053529644186,11.488023081890566,0.5483592433284752,11.5105644463372,0.5621495743736791,11.537315588000336,0.5861764610319398,2023-11-14 08:56:39,2460262.872673611,118365.34420911844,-43739.21294555768,222185.3263577784,-83259.28217149264,249997.7349683298,-95286.06490705398,256694.25289249443,-99102.22818693877,256310.00702382904,-99388.15636578616,253974.88201533648,-100708.44202272929,66404.84395842365
45153,2,3,1091.249857015716,840.6745112380288,73178.20522668288,312.7850412411084,156099.10752144374,469.6496413945448,201137.49404233348,555.587431728414,243409.63532076293,637.2202499747541,291233.1543365193,723.2458585816732,348189.9577242986,815.021197558183,414115.3473134171,910.6968301450934,489621.96603341226,1009.543395451724,2023-11-14T08:56:49.0000,,5430.563503714626,67747.64172296826,12.922764544658884,0.0050208940665514,21722.254014858503,134376.85350658523,12.17918883081116,0.003800833042958,48875.071533431634,152262.42250890186,12.043518162058216,0.0039681578819575,86889.01605943401,156520.61926132892,12.01357110629132,0.004427384871833,135764.08759286563,155469.06674365368,12.02089002107722,0.0050590763016828,195500.2861337265,152689.67159057208,12.040475847485457,0.0058048166788987,266097.6116820167,148017.73563140043,12.074215609732672,0.0066909738792997,347556.06423773605,142065.9017956762,12.118775368851315,0.0077279518074136,2023-11-14 08:56:49,12.409150096077113,0.5136144485817713,11.660603545475256,0.5185852853359041,11.518391045493876,0.5251271165643399,11.4813157067427,0.5322553995486192,11.477457398113447,0.5434326229637723,11.485783181508074,0.5546926659773828,11.506264977666667,0.5679506320660046,11.532913766212037,0.5858616026392784,2023-11-14 08:56:49,2460262.872789352,108727.64001568747,-40979.99829271922,216649.9443474891,-82273.09084090387,246969.64746160604,-94707.22495270419,255548.7243033027,-99028.10504197379,256458.46631717272,-100989.39957351904,254499.3792566423,-101809.70766607023,65303.578315082705
45176,2,3,1091.249857015716,840.6745112380288,77329.43093966208,320.9727600070882,159538.89484121592,474.2051427901263,203562.2252891547,558.3084330456329,244749.4239056855,638.532990924767,292865.8947137905,724.6554317054737,348962.71352994605,815.613569221004,415023.2734350935,911.3197137758888,489927.0063792287,1009.7322238739127,2023-11-14T08:56:59.0000,,5430.563503714626,71898.86743594745,12.858194876622502,0.0048548452702495,21722.254014858503,137816.6408263574,12.15174584970802,0.0037419145445143,48875.071533431634,154687.1537557231,12.026364378722768,0.0039250862543888,86889.01605943401,157860.40784625147,12.004316948728007,0.0043988523601624,135764.08759286563,157101.80712092487,12.009547048250928,0.0050162553596414,195500.2861337265,153462.42739621954,12.034994841539731,0.0057797844826067,266097.6116820167,148925.66175307677,12.067576153579406,0.0066547308037112,347556.06423773605,142370.94214149262,12.116446602509017,0.0077128364604876,2023-11-14 08:56:59,12.361966253847395,0.4962286227751065,11.642630683084558,0.5091151666234612,11.508066928622512,0.5182974501002562,11.47707961747213,0.5272373312558774,11.473796174771657,0.5357508734792713,11.483131146425752,0.5518636951139797,11.502998164715418,0.5645779888639879,11.529283228483342,0.5871633740256748,2023-11-14 08:56:59,2460262.872905093,108727.64001568747,-36828.77257974002,216649.9443474891,-78833.30352113169,246969.64746160604,-92282.49370588295,255548.7243033027,-97688.31645705123,256458.46631717272,-99356.65919624784,254499.3792566423,-101036.95186042276,66076.33412073017
45193,2,3,1091.249857015716,840.6745112380288,73838.31633782669,314.10128953480125,158701.71839730054,473.1004624122809,202709.63416914968,557.3531805894135,244294.4890142631,638.0875430708032,292268.69963897247,724.1401811358543,348661.4281970232,815.3826639449957,413834.0397640413,910.5037506199584,489419.3820310527,1009.4179682574908,2023-11-14T08:57:09.0000,,5430.563503714626,68407.75283411206,12.912236689330175,0.0049933690001107,21722.254014858503,136979.46438244203,12.158361340756327,0.0037560137586528,48875.071533431634,153834.56263571803,12.032365197168286,0.003940087152757,86889.01605943401,157405.47295482908,12.007450428469074,0.0044084884093492,135764.08759286563,156504.61204610683,12.013682149181037,0.0050318162301392,195500.2861337265,153161.14206329672,12.03712850986646,0.0057895144623152,266097.6116820167,147736.42808202462,12.076281013507888,0.0067022930069045,347556.06423773605,141863.31779331667,12.12032471853438,0.0077380259925919,2023-11-14 08:57:09,12.395021721961378,0.5172149673687976,11.645686664278834,0.5126746764774932,11.515074252412326,0.5172909447559597,11.485407013906354,0.5220434145627202,11.48123958537296,0.5324425638080772,11.49040609020651,0.5467224196599485,11.506602180973871,0.5696788325340165,11.5320337201147,0.58829099841968,2023-11-14 08:57:09,2460262.8730208334,110151.72716330564,-41743.974329193574,219647.0295168304,-82667.56513438837,247725.2635011814,-93890.70086546338,254587.5691934378,-97182.09623860873,255566.6415476373,-99062.02950153046,253418.06116310845,-100256.91909981173,66856.36688134121
